Property_Unique_Number,Version_Number,Address,Price,Bed_Rooms,Property_Type,Property_Url,Agent_Name,Property_Status,Status_Date,Featured,Run_Date,Location
136774115,3,"Chilworth Gardens, Sutton, SM1",575000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136774115#/?channel=RES_BUY,"Burn & Warne, Sutton",Reduced,2023-06-30,,2023-10-21,"Sutton, Surrey"
136774115,4,"Chilworth Gardens, Sutton, SM1",575000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136774115#/?channel=RES_BUY,"Burn & Warne, Sutton",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
136779647,1,"Malvern Avenue, Harrow, HA2",875000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136779647#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Initial entry,2023-06-30,,2023-10-21,"Pinner, Middlesex"
136779647,2,"Malvern Avenue, Harrow, HA2",850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136779647#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-08-08,,2023-10-21,"Pinner, Middlesex"
136780685,1,"Beaumont Drive, Worcester Park, KT4",750000,4,House,https://www.rightmove.co.uk/properties/136780685#/?channel=RES_BUY,"Gascoigne-Pees, Worcester Park",Initial entry,2023-06-30,,2023-10-21,"Sutton, Surrey"
136780685,2,"Beaumont Drive, Worcester Park, KT4",750000,4,House,https://www.rightmove.co.uk/properties/136780685#/?channel=RES_BUY,"Gascoigne-Pees, Worcester Park",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
136801676,1,"Brook Drive, Harrow",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136801676#/?channel=RES_BUY,"Brian Cox, North Harrow",Initial entry,2023-06-30,,2023-10-21,"Pinner, Middlesex"
136801676,2,"Brook Drive, Harrow",599950,3,Semi-Detached,https://www.rightmove.co.uk/properties/136801676#/?channel=RES_BUY,"Brian Cox, North Harrow",Reduced,2023-08-07,,2023-10-21,"Pinner, Middlesex"
136806359,1,"Heathdene Road, Wallington",825000,4,Semi-Detached,https://www.rightmove.co.uk/properties/136806359#/?channel=RES_BUY,"Silverman Black, Carshalton",Initial entry,2023-06-30,,2023-10-21,"Sutton, Surrey"
136806359,2,"Heathdene Road, Wallington",825000,4,Semi-Detached,https://www.rightmove.co.uk/properties/136806359#/?channel=RES_BUY,"Silverman Black, Carshalton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
136806458,1,"Cumnor Road, Sutton, SM2",775000,5,Detached,https://www.rightmove.co.uk/properties/136806458#/?channel=RES_BUY,"Burn & Warne, Sutton",Initial entry,2023-06-30,,2023-10-21,"Sutton, Surrey"
136806458,2,"Cumnor Road, Sutton, SM2",750000,5,Detached,https://www.rightmove.co.uk/properties/136806458#/?channel=RES_BUY,"Burn & Warne, Sutton",Reduced,2023-08-30,,2023-10-21,"Sutton, Surrey"
136806458,3,"Cumnor Road, Sutton, SM2",750000,5,Detached,https://www.rightmove.co.uk/properties/136806458#/?channel=RES_BUY,"Burn & Warne, Sutton",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
136818317,1,"Lynmouth Avenue, Morden, SM4",575000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136818317#/?channel=RES_BUY,"Goodfellows, Stonecot Hill",Initial entry,2023-06-30,,2023-10-21,"Sutton, Surrey"
136818317,2,"Lynmouth Avenue, Morden, SM4",525000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136818317#/?channel=RES_BUY,"Goodfellows, Stonecot Hill",Reduced,2023-08-01,,2023-10-21,"Sutton, Surrey"
136826900,1,"Pelton Avenue, Sutton",600000,3,Detached,https://www.rightmove.co.uk/properties/136826900#/?channel=RES_BUY,"Cromwells Estate Agents, Carshalton Beeches",Initial entry,2023-07-01,,2023-10-21,"Sutton, Surrey"
136826900,2,"Pelton Avenue, Sutton",575000,3,Detached,https://www.rightmove.co.uk/properties/136826900#/?channel=RES_BUY,"Cromwells Estate Agents, Carshalton Beeches",Reduced,2023-10-03,,2023-10-21,"Sutton, Surrey"
136834175,1,"Salisbury Road, Harrow, Middlesex, HA1",775000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136834175#/?channel=RES_BUY,"Winkworth, Harrow",Initial entry,2023-07-01,,2023-10-21,"Pinner, Middlesex"
136834175,2,"Salisbury Road, Harrow, Middlesex, HA1",765000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136834175#/?channel=RES_BUY,"Winkworth, Harrow",Reduced,2023-08-21,,2023-10-21,"Pinner, Middlesex"
136834175,3,"Salisbury Road, Harrow, Middlesex, HA1",749500,5,Semi-Detached,https://www.rightmove.co.uk/properties/136834175#/?channel=RES_BUY,"Winkworth, Harrow",Reduced,2023-09-09,,2023-10-21,"Pinner, Middlesex"
136834451,1,"Elm Walk, Raynes Park",850000,5,Terraced,https://www.rightmove.co.uk/properties/136834451#/?channel=RES_BUY,"Kinleigh Folkard & Hayward - Sales, Raynes Park",Initial entry,2023-07-01,,2023-10-21,"Sutton, Surrey"
136834451,2,"Elm Walk, Raynes Park",850000,5,Terraced,https://www.rightmove.co.uk/properties/136834451#/?channel=RES_BUY,"Kinleigh Folkard & Hayward - Sales, Raynes Park",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
136866770,1,"Mount Drive, North Harrow",850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136866770#/?channel=RES_BUY,"Andrew Pearce, Pinner",Initial entry,2023-07-04,,2023-10-21,"Pinner, Middlesex"
136867502,1,"Woodlands Avenue, Ruislip, Middlesex, HA4",1300000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136867502#/?channel=RES_BUY,"Maison, Pinner",Initial entry,2023-07-03,,2023-10-21,"Pinner, Middlesex"
136867562,1,"Monarchs Way, Ruislip",625000,3,End of Terrace,https://www.rightmove.co.uk/properties/136867562#/?channel=RES_BUY,"Gibson Honey, Ruislip - Sales",Initial entry,2023-07-03,,2023-10-21,"Pinner, Middlesex"
136867562,2,"Monarchs Way, Ruislip",600000,3,End of Terrace,https://www.rightmove.co.uk/properties/136867562#/?channel=RES_BUY,"Gibson Honey, Ruislip - Sales",Reduced,2023-07-28,,2023-10-21,"Pinner, Middlesex"
136867562,3,"Monarchs Way, Ruislip",575000,3,End of Terrace,https://www.rightmove.co.uk/properties/136867562#/?channel=RES_BUY,"Gibson Honey, Ruislip - Sales",Reduced,2023-09-08,,2023-10-21,"Pinner, Middlesex"
136867562,4,"Monarchs Way, Ruislip",575000,3,End of Terrace,https://www.rightmove.co.uk/properties/136867562#/?channel=RES_BUY,"Gibson Honey, Ruislip - Sales",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
136870694,1,"Worple Close, Rayners Lane, Harrow, HA2",725000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136870694#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-07-03,,2023-10-21,"Pinner, Middlesex"
136870694,2,"Worple Close, Rayners Lane, Harrow, HA2",725000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136870694#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
136877024,1,"Westmount Close, Worcester Park, Surrey, KT4",890000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136877024#/?channel=RES_BUY,"Connor Prince, Worcester Park",Initial entry,2023-07-03,,2023-10-21,"Sutton, Surrey"
136877024,2,"Westmount Close, Worcester Park, Surrey, KT4",850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136877024#/?channel=RES_BUY,"Connor Prince, Worcester Park",Reduced,2023-08-03,,2023-10-21,"Sutton, Surrey"
136877165,1,"Woodcote Avenue, Wallington, Surrey, SM6",1150000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136877165#/?channel=RES_BUY,"Andrews Estate Agents, Wallington",Initial entry,2023-07-03,,2023-10-21,"Sutton, Surrey"
136879067,1,"West Street, Carshalton Village",950000,5,Detached,https://www.rightmove.co.uk/properties/136879067#/?channel=RES_BUY,"Watson Homes, Carshalton",Initial entry,2023-07-03,,2023-10-21,"Sutton, Surrey"
136879067,2,"West Street, Carshalton Village",925000,5,Detached,https://www.rightmove.co.uk/properties/136879067#/?channel=RES_BUY,"Watson Homes, Carshalton",Reduced,2023-09-05,,2023-10-21,"Sutton, Surrey"
136883027,1,"Cannon Lane, Pinner, HA5",685000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136883027#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-07-03,,2023-10-19,"Pinner, Middlesex"
136883027,2,"Cannon Lane, Pinner, HA5",685000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136883027#/?channel=RES_BUY,"Robsons, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
136887098,1,"Norwood Drive, Harrow, Middlesex",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136887098#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Initial entry,2023-07-03,,2023-10-21,"Pinner, Middlesex"
136887098,2,"Norwood Drive, Harrow, Middlesex",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136887098#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
136889786,1,"Hartland Drive, Ruislip, Middlesex",600000,4,Terraced,https://www.rightmove.co.uk/properties/136889786#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Initial entry,2023-07-03,,2023-10-21,"Pinner, Middlesex"
136889786,2,"Hartland Drive, Ruislip, Middlesex",575000,4,Terraced,https://www.rightmove.co.uk/properties/136889786#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Reduced,2023-08-09,,2023-10-21,"Pinner, Middlesex"
136889786,3,"Hartland Drive, Ruislip, Middlesex",575000,4,Terraced,https://www.rightmove.co.uk/properties/136889786#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
136891619,1,"Burgh Wood, Banstead",900000,3,Detached,https://www.rightmove.co.uk/properties/136891619#/?channel=RES_BUY,"The Personal Agent, Banstead",Initial entry,2023-07-03,,2023-10-21,"Sutton, Surrey"
136891619,2,"Burgh Wood, Banstead",800000,3,Detached,https://www.rightmove.co.uk/properties/136891619#/?channel=RES_BUY,"The Personal Agent, Banstead",Reduced,2023-07-28,,2023-10-21,"Sutton, Surrey"
136891619,3,"Burgh Wood, Banstead",800000,3,Detached,https://www.rightmove.co.uk/properties/136891619#/?channel=RES_BUY,"The Personal Agent, Banstead",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
136894733,1,"Towers Road, Hatch End, Pinner HA5",1500000,5,Detached,https://www.rightmove.co.uk/properties/136894733#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-07-03,,2023-10-19,"Pinner, Middlesex"
136894733,2,"Towers Road, Hatch End, Pinner HA5",1470000,5,Detached,https://www.rightmove.co.uk/properties/136894733#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-09-12,,2023-10-19,"Pinner, Middlesex"
136894733,3,"Towers Road, Hatch End, Pinner HA5",1400000,5,Detached,https://www.rightmove.co.uk/properties/136894733#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-10-02,,2023-10-19,"Pinner, Middlesex"
136896758,1,"Cannonbury Avenue, Pinner, HA5",899950,4,Semi-Detached,https://www.rightmove.co.uk/properties/136896758#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-07-03,,2023-10-19,"Pinner, Middlesex"
136896758,2,"Cannonbury Avenue, Pinner, HA5",859950,4,Semi-Detached,https://www.rightmove.co.uk/properties/136896758#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-07-12,,2023-10-19,"Pinner, Middlesex"
136896758,3,"Cannonbury Avenue, Pinner, HA5",859950,4,Semi-Detached,https://www.rightmove.co.uk/properties/136896758#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-19,,2023-10-19,"Pinner, Middlesex"
136898264,1,"North View, Pinner, HA5",825000,4,Semi-Detached,https://www.rightmove.co.uk/properties/136898264#/?channel=RES_BUY,"Robert Cooper & Co, Eastcote",Initial entry,2023-07-03,,2023-10-19,"Pinner, Middlesex"
136898264,2,"North View, Pinner, HA5",799950,4,Semi-Detached,https://www.rightmove.co.uk/properties/136898264#/?channel=RES_BUY,"Robert Cooper & Co, Eastcote",Reduced,2023-07-26,,2023-10-19,"Pinner, Middlesex"
136901483,1,"Church Hill Road, Cheam, Sutton, SM3",650000,4,Terraced,https://www.rightmove.co.uk/properties/136901483#/?channel=RES_BUY,"Andrews Estate Agents, North Cheam",Initial entry,2023-07-03,,2023-10-21,"Sutton, Surrey"
136901483,2,"Church Hill Road, Cheam, Sutton, SM3",650000,4,Terraced,https://www.rightmove.co.uk/properties/136901483#/?channel=RES_BUY,"Andrews Estate Agents, North Cheam",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
136904384,1,"Chester Road, Northwood, Middlesex, HA6",1150000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136904384#/?channel=RES_BUY,"Savills, Northwood",Initial entry,2023-07-04,,2023-10-21,"Pinner, Middlesex"
136905434,1,"Fernbrook Drive, Harrow, Middlesex",750000,5,Semi-Detached,https://www.rightmove.co.uk/properties/136905434#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",Initial entry,2023-07-04,,2023-10-21,"Pinner, Middlesex"
136914227,1,"Arundel Avenue, Epsom, KT17",905000,4,Detached,https://www.rightmove.co.uk/properties/136914227#/?channel=RES_BUY,"Cairds The Estate Agents, Epsom - SALES",Initial entry,2023-07-04,,2023-10-21,"Sutton, Surrey"
136914227,2,"Arundel Avenue, Epsom, KT17",905000,4,Detached,https://www.rightmove.co.uk/properties/136914227#/?channel=RES_BUY,"Cairds The Estate Agents, Epsom - SALES",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
136914308,1,"St. Johns Avenue, Epsom, KT17",1100000,4,Detached,https://www.rightmove.co.uk/properties/136914308#/?channel=RES_BUY,"Cairds The Estate Agents, Epsom - SALES",Initial entry,2023-07-04,,2023-10-21,"Sutton, Surrey"
136914308,2,"St. Johns Avenue, Epsom, KT17",1100000,4,Detached,https://www.rightmove.co.uk/properties/136914308#/?channel=RES_BUY,"Cairds The Estate Agents, Epsom - SALES",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
136918778,1,"Nibthwaite Road, Harrow",775000,3,Detached,https://www.rightmove.co.uk/properties/136918778#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",Initial entry,2023-07-04,,2023-10-21,"Pinner, Middlesex"
136918778,2,"Nibthwaite Road, Harrow",725000,3,Detached,https://www.rightmove.co.uk/properties/136918778#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",Reduced,2023-08-17,,2023-10-21,"Pinner, Middlesex"
136919282,1,"Holland Avenue, Sutton",1100000,4,Detached,https://www.rightmove.co.uk/properties/136919282#/?channel=RES_BUY,"Cromwells Estate Agents, Cheam - Sales",Initial entry,2023-07-04,,2023-10-21,"Sutton, Surrey"
136919282,2,"Holland Avenue, Sutton",1000000,4,Detached,https://www.rightmove.co.uk/properties/136919282#/?channel=RES_BUY,"Cromwells Estate Agents, Cheam - Sales",Reduced,2023-07-10,,2023-10-21,"Sutton, Surrey"
136919282,3,"Holland Avenue, Sutton",950000,4,Detached,https://www.rightmove.co.uk/properties/136919282#/?channel=RES_BUY,"Cromwells Estate Agents, Cheam - Sales",Reduced,2023-08-30,,2023-10-21,"Sutton, Surrey"
136919282,4,"Holland Avenue, Sutton",900000,4,Detached,https://www.rightmove.co.uk/properties/136919282#/?channel=RES_BUY,"Cromwells Estate Agents, Cheam - Sales",Reduced,2023-10-02,,2023-10-21,"Sutton, Surrey"
136933793,1,"The Fairway, Ruislip, HA4",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136933793#/?channel=RES_BUY,"Coopers, Ruislip Manor",Initial entry,2023-07-04,,2023-10-21,"Pinner, Middlesex"
136933793,2,"The Fairway, Ruislip, HA4",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136933793#/?channel=RES_BUY,"Coopers, Ruislip Manor",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
136935053,1,"Hillcroft Crescent, Ruislip, HA4",649950,3,End of Terrace,https://www.rightmove.co.uk/properties/136935053#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Initial entry,2023-07-04,,2023-10-21,"Pinner, Middlesex"
136935053,2,"Hillcroft Crescent, Ruislip, HA4",625500,3,End of Terrace,https://www.rightmove.co.uk/properties/136935053#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-07-17,,2023-10-21,"Pinner, Middlesex"
136935053,3,"Hillcroft Crescent, Ruislip, HA4",625000,3,End of Terrace,https://www.rightmove.co.uk/properties/136935053#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-07-17,,2023-10-21,"Pinner, Middlesex"
136935053,4,"Hillcroft Crescent, Ruislip, HA4",599950,3,End of Terrace,https://www.rightmove.co.uk/properties/136935053#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-08-01,,2023-10-21,"Pinner, Middlesex"
136935053,5,"Hillcroft Crescent, Ruislip, HA4",579950,3,End of Terrace,https://www.rightmove.co.uk/properties/136935053#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-10-18,,2023-10-21,"Pinner, Middlesex"
136948736,1,"Eastern Avenue, Pinner, HA5",725000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136948736#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Initial entry,2023-07-04,,2023-10-19,"Pinner, Middlesex"
136948736,2,"Eastern Avenue, Pinner, HA5",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136948736#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2023-09-01,,2023-10-19,"Pinner, Middlesex"
136948736,3,"Eastern Avenue, Pinner, HA5",685000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136948736#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2023-10-13,,2023-10-19,"Pinner, Middlesex"
136948736,4,"Eastern Avenue, Pinner, HA5",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/136948736#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2023-10-21,,2023-10-21,"Pinner, Middlesex"
136951769,1,"Chatsfield, Epsom, Surrey",1100000,5,Detached,https://www.rightmove.co.uk/properties/136951769#/?channel=RES_BUY,"Cubitt & West, Banstead",Initial entry,2023-07-04,,2023-10-21,"Sutton, Surrey"
136951769,2,"Chatsfield, Epsom, Surrey",1000000,5,Detached,https://www.rightmove.co.uk/properties/136951769#/?channel=RES_BUY,"Cubitt & West, Banstead",Reduced,2023-08-02,,2023-10-21,"Sutton, Surrey"
136958600,1,"Lower Tail, Carpenders Park",595000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Initial entry,2023-07-04,,2023-10-21,"Pinner, Middlesex"
136958600,2,"Lower Tail, Carpenders Park",575000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-07-21,,2023-10-21,"Pinner, Middlesex"
136958600,3,"Lower Tail, Carpenders Park",550000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-08-03,,2023-10-21,"Pinner, Middlesex"
136958600,4,"Lower Tail, Carpenders Park",575000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-08-03,,2023-10-21,"Pinner, Middlesex"
136958600,5,"Lower Tail, Carpenders Park",550000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-08-03,,2023-10-21,"Pinner, Middlesex"
136958600,6,"Lower Tail, Carpenders Park",575000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-08-07,,2023-10-21,"Pinner, Middlesex"
136958600,7,"Lower Tail, Carpenders Park",550000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-08-07,,2023-10-21,"Pinner, Middlesex"
136958600,8,"Lower Tail, Carpenders Park",575000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-08-09,,2023-10-21,"Pinner, Middlesex"
136958600,9,"Lower Tail, Carpenders Park",550000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-08-09,,2023-10-21,"Pinner, Middlesex"
136958600,10,"Lower Tail, Carpenders Park",575000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-08-25,,2023-10-21,"Pinner, Middlesex"
136958600,11,"Lower Tail, Carpenders Park",550000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-08-25,,2023-10-21,"Pinner, Middlesex"
136958600,12,"Lower Tail, Carpenders Park",575000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-09-01,,2023-10-21,"Pinner, Middlesex"
136958600,13,"Lower Tail, Carpenders Park",550000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Reduced,2023-09-01,,2023-10-21,"Pinner, Middlesex"
136958600,14,"Lower Tail, Carpenders Park",550000,4,Link Detached House,https://www.rightmove.co.uk/properties/136958600#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
136965182,1,"Garth Close, Morden, SM4",600000,3,Terraced,https://www.rightmove.co.uk/properties/136965182#/?channel=RES_BUY,"Goodfellows, Stonecot Hill",Initial entry,2023-07-05,,2023-10-21,"Sutton, Surrey"
136970243,1,"Green Wrythe Lane, Carshalton, SM5",675000,4,Semi-Detached,https://www.rightmove.co.uk/properties/136970243#/?channel=RES_BUY,"Purplebricks, covering Sutton",Initial entry,2023-07-05,,2023-10-21,"Sutton, Surrey"
